schema_name,table_name,index_name,type_desc,is_unique,is_primary_key,is_unique_constraint,key_ordinal,column_name,is_included_column
dbo,Core,PK_Core,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,CPT_Cones,IX_CPT_Cones,NONCLUSTERED,1,0,1,1,CLNT_ID,0
dbo,CPT_Cones,IX_CPT_Cones,NONCLUSTERED,1,0,1,2,VALUE,0
dbo,CPT_Cones,PK_CPT_Cones,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,CPT_Data,IX_CPT_Data,CLUSTERED,1,0,1,1,CLNT_ID,0
dbo,CPT_Data,IX_CPT_Data,CLUSTERED,1,0,1,2,PROJ_ID,0
dbo,CPT_Data,IX_CPT_Data,CLUSTERED,1,0,1,3,POINT_ID,0
dbo,CPT_Data,IX_CPT_Data,CLUSTERED,1,0,1,4,ITEM,0
dbo,CPT_Data,IX_CPT_Data,CLUSTERED,1,0,1,5,TOP,0
dbo,CPT_Data,PK_CPT_Data,NONCLUSTERED,1,1,0,1,GEO_ID,0
dbo,CPT_Data_Edit,IX_CPT_Data_Edit,CLUSTERED,1,0,1,1,CLNT_ID,0
dbo,CPT_Data_Edit,IX_CPT_Data_Edit,CLUSTERED,1,0,1,2,PROJ_ID,0
dbo,CPT_Data_Edit,IX_CPT_Data_Edit,CLUSTERED,1,0,1,3,POINT_ID,0
dbo,CPT_Data_Edit,IX_CPT_Data_Edit,CLUSTERED,1,0,1,4,ITEM,0
dbo,CPT_Data_Edit,IX_CPT_Data_Edit,CLUSTERED,1,0,1,5,TOP,0
dbo,CPT_Data_Edit,IX_CPT_Data_Edit,CLUSTERED,1,0,1,6,BASE,0
dbo,CPT_Data_Edit,PK_CPT_Data_Edit,NONCLUSTERED,1,1,0,1,GEO_ID,0
dbo,CPT_Dissipation_Data,IX_CPT_Dissipation_Data,CLUSTERED,1,0,1,1,CLNT_ID,0
dbo,CPT_Dissipation_Data,IX_CPT_Dissipation_Data,CLUSTERED,1,0,1,2,PROJ_ID,0
dbo,CPT_Dissipation_Data,IX_CPT_Dissipation_Data,CLUSTERED,1,0,1,3,POINT_ID,0
dbo,CPT_Dissipation_Data,IX_CPT_Dissipation_Data,CLUSTERED,1,0,1,4,ITEM,0
dbo,CPT_Dissipation_Data,IX_CPT_Dissipation_Data,CLUSTERED,1,0,1,5,TOP,0
dbo,CPT_Dissipation_Data,IX_CPT_Dissipation_Data,CLUSTERED,1,0,1,6,SECONDS,0
dbo,CPT_Dissipation_Data,PK_CPT_Dissipation_Data,NONCLUSTERED,1,1,0,1,GEO_ID,0
dbo,CPT_Dissipation_Setup,IX_CPT_Dissipation_Setup,CLUSTERED,1,0,1,1,CLNT_ID,0
dbo,CPT_Dissipation_Setup,IX_CPT_Dissipation_Setup,CLUSTERED,1,0,1,2,PROJ_ID,0
dbo,CPT_Dissipation_Setup,IX_CPT_Dissipation_Setup,CLUSTERED,1,0,1,3,POINT_ID,0
dbo,CPT_Dissipation_Setup,IX_CPT_Dissipation_Setup,CLUSTERED,1,0,1,4,ITEM,0
dbo,CPT_Dissipation_Setup,IX_CPT_Dissipation_Setup,CLUSTERED,1,0,1,5,TOP,0
dbo,CPT_Dissipation_Setup,PK_CPT_Dissipation_Setup,NONCLUSTERED,1,1,0,1,GEO_ID,0
dbo,CPT_Parameter_Data,IX_CPT_Parameter_Data,CLUSTERED,1,0,1,1,CLNT_ID,0
dbo,CPT_Parameter_Data,IX_CPT_Parameter_Data,CLUSTERED,1,0,1,2,PROJ_ID,0
dbo,CPT_Parameter_Data,IX_CPT_Parameter_Data,CLUSTERED,1,0,1,3,POINT_ID,0
dbo,CPT_Parameter_Data,IX_CPT_Parameter_Data,CLUSTERED,1,0,1,4,ITEM,0
dbo,CPT_Parameter_Data,IX_CPT_Parameter_Data,CLUSTERED,1,0,1,5,REFERENCE,0
dbo,CPT_Parameter_Data,IX_CPT_Parameter_Data,CLUSTERED,1,0,1,6,TOP,0
dbo,CPT_Parameter_Data,PK_CPT_Parameter_Data,NONCLUSTERED,1,1,0,1,GEO_ID,0
dbo,CPT_Parameter_Setup,IX_CPT_Parameter_Setup,CLUSTERED,1,0,1,1,CLNT_ID,0
dbo,CPT_Parameter_Setup,IX_CPT_Parameter_Setup,CLUSTERED,1,0,1,2,PROJ_ID,0
dbo,CPT_Parameter_Setup,IX_CPT_Parameter_Setup,CLUSTERED,1,0,1,3,POINT_ID,0
dbo,CPT_Parameter_Setup,IX_CPT_Parameter_Setup,CLUSTERED,1,0,1,4,ITEM,0
dbo,CPT_Parameter_Setup,IX_CPT_Parameter_Setup,CLUSTERED,1,0,1,5,REFERENCE,0
dbo,CPT_Parameter_Setup,PK_CPT_Parameter_Setup,NONCLUSTERED,1,1,0,1,GEO_ID,0
dbo,CPT_Seismic_Data,IX_CPT_Seismic_Data,CLUSTERED,1,0,1,1,CLNT_ID,0
dbo,CPT_Seismic_Data,IX_CPT_Seismic_Data,CLUSTERED,1,0,1,2,PROJ_ID,0
dbo,CPT_Seismic_Data,IX_CPT_Seismic_Data,CLUSTERED,1,0,1,3,POINT_ID,0
dbo,CPT_Seismic_Data,IX_CPT_Seismic_Data,CLUSTERED,1,0,1,4,ITEM,0
dbo,CPT_Seismic_Data,IX_CPT_Seismic_Data,CLUSTERED,1,0,1,5,TOP,0
dbo,CPT_Seismic_Data,IX_CPT_Seismic_Data,CLUSTERED,1,0,1,6,TEST,0
dbo,CPT_Seismic_Data,IX_CPT_Seismic_Data,CLUSTERED,1,0,1,7,TIME,0
dbo,CPT_Seismic_Data,PK_CPT_Seismic_Data,NONCLUSTERED,1,1,0,1,GEO_ID,0
dbo,CPT_Seismic_Setup,IX_CPT_Seismic_Setup,CLUSTERED,1,0,1,1,CLNT_ID,0
dbo,CPT_Seismic_Setup,IX_CPT_Seismic_Setup,CLUSTERED,1,0,1,2,PROJ_ID,0
dbo,CPT_Seismic_Setup,IX_CPT_Seismic_Setup,CLUSTERED,1,0,1,3,POINT_ID,0
dbo,CPT_Seismic_Setup,IX_CPT_Seismic_Setup,CLUSTERED,1,0,1,4,ITEM,0
dbo,CPT_Seismic_Setup,IX_CPT_Seismic_Setup,CLUSTERED,1,0,1,5,TOP,0
dbo,CPT_Seismic_Setup,IX_CPT_Seismic_Setup,CLUSTERED,1,0,1,6,TEST,0
dbo,CPT_Seismic_Setup,PK_CPT_Seismic_Setup,NONCLUSTERED,1,1,0,1,GEO_ID,0
dbo,CPT_Setup,IX_CPT_Setup,CLUSTERED,1,0,1,1,CLNT_ID,0
dbo,CPT_Setup,IX_CPT_Setup,CLUSTERED,1,0,1,2,PROJ_ID,0
dbo,CPT_Setup,IX_CPT_Setup,CLUSTERED,1,0,1,3,POINT_ID,0
dbo,CPT_Setup,IX_CPT_Setup,CLUSTERED,1,0,1,4,ITEM,0
dbo,CPT_Setup,PK_CPT_Setup,NONCLUSTERED,1,1,0,1,GEO_ID,0
dbo,CPT_Vane_Data,IX_CPT_Vane_Data,CLUSTERED,1,0,1,1,CLNT_ID,0
dbo,CPT_Vane_Data,IX_CPT_Vane_Data,CLUSTERED,1,0,1,2,PROJ_ID,0
dbo,CPT_Vane_Data,IX_CPT_Vane_Data,CLUSTERED,1,0,1,3,POINT_ID,0
dbo,CPT_Vane_Data,IX_CPT_Vane_Data,CLUSTERED,1,0,1,4,ITEM,0
dbo,CPT_Vane_Data,IX_CPT_Vane_Data,CLUSTERED,1,0,1,5,TOP,0
dbo,CPT_Vane_Data,IX_CPT_Vane_Data,CLUSTERED,1,0,1,6,ANGLE,0
dbo,CPT_Vane_Data,PK_CPT_Vane_Data,NONCLUSTERED,1,1,0,1,GEO_ID,0
dbo,CPT_Vane_Setup,IX_CPT_Vane_Setup,CLUSTERED,1,0,1,1,CLNT_ID,0
dbo,CPT_Vane_Setup,IX_CPT_Vane_Setup,CLUSTERED,1,0,1,2,PROJ_ID,0
dbo,CPT_Vane_Setup,IX_CPT_Vane_Setup,CLUSTERED,1,0,1,3,POINT_ID,0
dbo,CPT_Vane_Setup,IX_CPT_Vane_Setup,CLUSTERED,1,0,1,4,ITEM,0
dbo,CPT_Vane_Setup,IX_CPT_Vane_Setup,CLUSTERED,1,0,1,5,TOP,0
dbo,CPT_Vane_Setup,PK_CPT_Vane_Setup,NONCLUSTERED,1,1,0,1,GEO_ID,0
dbo,CptConeCalibration,IX_CptConeCalibration,NONCLUSTERED,1,0,1,1,CLNT_ID,0
dbo,CptConeCalibration,IX_CptConeCalibration,NONCLUSTERED,1,0,1,2,VALUE,0
dbo,CptConeCalibration,IX_CptConeCalibration,NONCLUSTERED,1,0,1,3,DATE,0
dbo,CptConeCalibration,IX_CptConeCalibration,NONCLUSTERED,1,0,1,4,EXPIRY,0
dbo,CptConeCalibration,PK_CptConeCalibration,NONCLUSTERED,1,1,0,1,GEO_ID,0
dbo,DCP_Data,IX_DCP_Data,NONCLUSTERED,1,0,1,1,CLNT_ID,0
dbo,DCP_Data,IX_DCP_Data,NONCLUSTERED,1,0,1,2,PROJ_ID,0
dbo,DCP_Data,IX_DCP_Data,NONCLUSTERED,1,0,1,3,POINT_ID,0
dbo,DCP_Data,IX_DCP_Data,NONCLUSTERED,1,0,1,4,DATE,0
dbo,DCP_Data,IX_DCP_Data,NONCLUSTERED,1,0,1,5,START_DEPTH,0
dbo,DCP_Data,IX_DCP_Data,NONCLUSTERED,1,0,1,6,ITEM,0
dbo,DCP_Data,IX_DCP_Data,NONCLUSTERED,1,0,1,7,BLOWS,0
dbo,DCP_Data,PK_DCP_Data,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,DCP_Setup,IX_DCP_Setup,NONCLUSTERED,1,0,1,1,CLNT_ID,0
dbo,DCP_Setup,IX_DCP_Setup,NONCLUSTERED,1,0,1,2,PROJ_ID,0
dbo,DCP_Setup,IX_DCP_Setup,NONCLUSTERED,1,0,1,3,POINT_ID,0
dbo,DCP_Setup,IX_DCP_Setup,NONCLUSTERED,1,0,1,4,DATE,0
dbo,DCP_Setup,IX_DCP_Setup,NONCLUSTERED,1,0,1,5,START_DEPTH,0
dbo,DCP_Setup,IX_DCP_Setup,NONCLUSTERED,1,0,1,6,ITEM,0
dbo,DCP_Setup,PK_DCP_Setup,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,Density,IX_Density,NONCLUSTERED,1,0,1,1,CLNT_ID,0
dbo,Density,IX_Density,NONCLUSTERED,1,0,1,2,PROJ_ID,0
dbo,Density,IX_Density,NONCLUSTERED,1,0,1,3,POINT_ID,0
dbo,Density,IX_Density,NONCLUSTERED,1,0,1,4,SAMPLE_TOP,0
dbo,Density,IX_Density,NONCLUSTERED,1,0,1,5,SAMPLE_REFERENCE,0
dbo,Density,IX_Density,NONCLUSTERED,1,0,1,6,SAMPLE_TYPE,0
dbo,Density,IX_Density,NONCLUSTERED,1,0,1,7,SPECIMEN_TOP,0
dbo,Density,IX_Density,NONCLUSTERED,1,0,1,8,SPECIMEN_REFERENCE,0
dbo,Density,IX_Density_SAMPLEID,NONCLUSTERED,1,0,1,1,CLNT_ID,0
dbo,Density,IX_Density_SAMPLEID,NONCLUSTERED,1,0,1,2,PROJ_ID,0
dbo,Density,IX_Density_SAMPLEID,NONCLUSTERED,1,0,1,3,SAMPLE_ID,0
dbo,Density,IX_Density_SAMPLEID,NONCLUSTERED,1,0,1,4,SPECIMEN_TOP,0
dbo,Density,IX_Density_SAMPLEID,NONCLUSTERED,1,0,1,5,SPECIMEN_REFERENCE,0
dbo,Density,PK_Density,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,Diameter,IX_Diameter,NONCLUSTERED,1,0,1,1,CLNT_ID,0
dbo,Diameter,IX_Diameter,NONCLUSTERED,1,0,1,2,VALUE,0
dbo,Diameter,PK_Diameter,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,DPR_Data,IX_DPR_Data,NONCLUSTERED,1,0,1,1,CLNT_ID,0
dbo,DPR_Data,IX_DPR_Data,NONCLUSTERED,1,0,1,2,PROJ_ID,0
dbo,DPR_Data,IX_DPR_Data,NONCLUSTERED,1,0,1,3,POINT_ID,0
dbo,DPR_Data,IX_DPR_Data,NONCLUSTERED,1,0,1,4,ITEM,0
dbo,DPR_Data,IX_DPR_Data,NONCLUSTERED,1,0,1,5,TOP,0
dbo,DPR_Data,PK_DPR_Data,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,DPR_Setup,IX_DPR_Setup,NONCLUSTERED,1,0,1,1,CLNT_ID,0
dbo,DPR_Setup,IX_DPR_Setup,NONCLUSTERED,1,0,1,2,PROJ_ID,0
dbo,DPR_Setup,IX_DPR_Setup,NONCLUSTERED,1,0,1,3,POINT_ID,0
dbo,DPR_Setup,IX_DPR_Setup,NONCLUSTERED,1,0,1,4,ITEM,0
dbo,DPR_Setup,PK_DPR_Setup,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,DrillerLookup,IX_DrillerLookup,NONCLUSTERED,1,0,1,1,CLNT_ID,0
dbo,DrillerLookup,IX_DrillerLookup,NONCLUSTERED,1,0,1,2,VALUE,0
dbo,DrillerLookup,PK_DrillerLookup,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,EquipmentCalibration,IX_EquipmentCalibration,CLUSTERED,1,0,1,1,CLNT_ID,0
dbo,EquipmentCalibration,IX_EquipmentCalibration,CLUSTERED,1,0,1,2,CAT_ID,0
dbo,EquipmentCalibration,IX_EquipmentCalibration,CLUSTERED,1,0,1,3,VALUE,0
dbo,EquipmentCalibration,IX_EquipmentCalibration,CLUSTERED,1,0,1,4,STARTDATE,0
dbo,EquipmentCalibration,IX_EquipmentCalibration,CLUSTERED,1,0,1,5,ENDDATE,0
dbo,EquipmentCalibration,IX_EquipmentCalibration,CLUSTERED,1,0,1,6,ITEM,0
dbo,EquipmentCalibration,PK_EquipmentCalibration,NONCLUSTERED,1,1,0,1,GEO_ID,0
dbo,EquipmentDaily,IX_EquipmentDaily,CLUSTERED,1,0,1,1,CLNT_ID,0
dbo,EquipmentDaily,IX_EquipmentDaily,CLUSTERED,1,0,1,2,CAT_ID,0
dbo,EquipmentDaily,IX_EquipmentDaily,CLUSTERED,1,0,1,3,VALUE,0
dbo,EquipmentDaily,IX_EquipmentDaily,CLUSTERED,1,0,1,4,DATE,0
dbo,EquipmentDaily,PK_EquipmentDaily,NONCLUSTERED,1,1,0,1,GEO_ID,0
dbo,Extensometer,IX_Extensometer,CLUSTERED,1,0,1,1,CLNT_ID,0
dbo,Extensometer,IX_Extensometer,CLUSTERED,1,0,1,2,PROJ_ID,0
dbo,Extensometer,IX_Extensometer,CLUSTERED,1,0,1,3,POINT_ID,0
dbo,Extensometer,IX_Extensometer,CLUSTERED,1,0,1,4,ITEM,0
dbo,Extensometer,PK_Extensometer,NONCLUSTERED,1,1,0,1,GEO_ID,0
dbo,ExtensometerDetail,IX_ExtensometerDetail,CLUSTERED,1,0,1,1,CLNT_ID,0
dbo,ExtensometerDetail,IX_ExtensometerDetail,CLUSTERED,1,0,1,2,PROJ_ID,0
dbo,ExtensometerDetail,IX_ExtensometerDetail,CLUSTERED,1,0,1,3,POINT_ID,0
dbo,ExtensometerDetail,IX_ExtensometerDetail,CLUSTERED,1,0,1,4,ITEM,0
dbo,ExtensometerDetail,IX_ExtensometerDetail,CLUSTERED,1,0,1,5,DEPTH,0
dbo,ExtensometerDetail,PK_ExtensometerDetail,NONCLUSTERED,1,1,0,1,GEO_ID,0
dbo,FILES,IX_FILES,NONCLUSTERED,1,0,1,1,CLNT_ID,0
dbo,FILES,IX_FILES,NONCLUSTERED,1,0,1,2,PROJ_ID,0
dbo,FILES,IX_FILES,NONCLUSTERED,1,0,1,3,VALUE,0
dbo,FILES,PK_FILES,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,GEOLOGY,IX_GEOLOGY,NONCLUSTERED,1,0,1,1,CLNT_ID,0
dbo,GEOLOGY,IX_GEOLOGY,NONCLUSTERED,1,0,1,2,PROJ_ID,0
dbo,GEOLOGY,IX_GEOLOGY,NONCLUSTERED,1,0,1,3,POINT_ID,0
dbo,GEOLOGY,IX_GEOLOGY,NONCLUSTERED,1,0,1,4,TOP,0
dbo,GEOLOGY,IX_GEOLOGY,NONCLUSTERED,1,0,1,5,BASE,0
dbo,GEOLOGY,PK_GEOLOGY,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,GeologyDetail,IX_GeologyDetail,NONCLUSTERED,1,0,1,1,CLNT_ID,0
dbo,GeologyDetail,IX_GeologyDetail,NONCLUSTERED,1,0,1,2,PROJ_ID,0
dbo,GeologyDetail,IX_GeologyDetail,NONCLUSTERED,1,0,1,3,POINT_ID,0
dbo,GeologyDetail,IX_GeologyDetail,NONCLUSTERED,1,0,1,4,TOP,0
dbo,GeologyDetail,PK_GeologyDetail,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,GPHX_Backfill,IX_GPHX_Backfill,NONCLUSTERED,1,0,1,1,Value,0
dbo,GPHX_Backfill,PK_GPHX_Backfill,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,GPHX_Geological,IX_GPHX_Geological,NONCLUSTERED,1,0,1,1,Value,0
dbo,GPHX_Geological,PK_GPHX_Geological,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,Grading_Data,IX_Grading_Data,NONCLUSTERED,1,0,1,1,CLNT_ID,0
dbo,Grading_Data,IX_Grading_Data,NONCLUSTERED,1,0,1,2,PROJ_ID,0
dbo,Grading_Data,IX_Grading_Data,NONCLUSTERED,1,0,1,3,POINT_ID,0
dbo,Grading_Data,IX_Grading_Data,NONCLUSTERED,1,0,1,4,SAMPLE_TOP,0
dbo,Grading_Data,IX_Grading_Data,NONCLUSTERED,1,0,1,5,SAMPLE_REFERENCE,0
dbo,Grading_Data,IX_Grading_Data,NONCLUSTERED,1,0,1,6,SAMPLE_TYPE,0
dbo,Grading_Data,IX_Grading_Data,NONCLUSTERED,1,0,1,7,SPECIMEN_TOP,0
dbo,Grading_Data,IX_Grading_Data,NONCLUSTERED,1,0,1,8,SPECIMEN_REFERENCE,0
dbo,Grading_Data,IX_Grading_Data,NONCLUSTERED,1,0,1,9,ITEM,0
dbo,Grading_Data,IX_Grading_Data_SAMPLEID,NONCLUSTERED,1,0,1,1,CLNT_ID,0
dbo,Grading_Data,IX_Grading_Data_SAMPLEID,NONCLUSTERED,1,0,1,2,PROJ_ID,0
dbo,Grading_Data,IX_Grading_Data_SAMPLEID,NONCLUSTERED,1,0,1,3,SAMPLE_ID,0
dbo,Grading_Data,IX_Grading_Data_SAMPLEID,NONCLUSTERED,1,0,1,4,SPECIMEN_TOP,0
dbo,Grading_Data,IX_Grading_Data_SAMPLEID,NONCLUSTERED,1,0,1,5,SPECIMEN_REFERENCE,0
dbo,Grading_Data,IX_Grading_Data_SAMPLEID,NONCLUSTERED,1,0,1,6,ITEM,0
dbo,Grading_Data,PK_Grading_Data,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,Grading_Setup,IX_Grading_Setup,NONCLUSTERED,1,0,1,1,CLNT_ID,0
dbo,Grading_Setup,IX_Grading_Setup,NONCLUSTERED,1,0,1,2,PROJ_ID,0
dbo,Grading_Setup,IX_Grading_Setup,NONCLUSTERED,1,0,1,3,POINT_ID,0
dbo,Grading_Setup,IX_Grading_Setup,NONCLUSTERED,1,0,1,4,SAMPLE_TOP,0
dbo,Grading_Setup,IX_Grading_Setup,NONCLUSTERED,1,0,1,5,SAMPLE_REFERENCE,0
dbo,Grading_Setup,IX_Grading_Setup,NONCLUSTERED,1,0,1,6,SAMPLE_TYPE,0
dbo,Grading_Setup,IX_Grading_Setup,NONCLUSTERED,1,0,1,7,SPECIMEN_TOP,0
dbo,Grading_Setup,IX_Grading_Setup,NONCLUSTERED,1,0,1,8,SPECIMEN_REFERENCE,0
dbo,Grading_Setup,IX_Grading_Setup_SAMPLEID,NONCLUSTERED,1,0,1,1,CLNT_ID,0
dbo,Grading_Setup,IX_Grading_Setup_SAMPLEID,NONCLUSTERED,1,0,1,2,PROJ_ID,0
dbo,Grading_Setup,IX_Grading_Setup_SAMPLEID,NONCLUSTERED,1,0,1,3,SAMPLE_ID,0
dbo,Grading_Setup,IX_Grading_Setup_SAMPLEID,NONCLUSTERED,1,0,1,4,SPECIMEN_TOP,0
dbo,Grading_Setup,IX_Grading_Setup_SAMPLEID,NONCLUSTERED,1,0,1,5,SPECIMEN_REFERENCE,0
dbo,Grading_Setup,PK_Grading_Setup,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,Grids,IX_Grids,NONCLUSTERED,1,0,1,1,CLNT_ID,0
dbo,Grids,IX_Grids,NONCLUSTERED,1,0,1,2,VALUE,0
dbo,Grids,PK_Grids,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,HandPenetrometer,IX_HandPenetrometer,CLUSTERED,1,0,1,1,CLNT_ID,0
dbo,HandPenetrometer,IX_HandPenetrometer,CLUSTERED,1,0,1,2,PROJ_ID,0
dbo,HandPenetrometer,IX_HandPenetrometer,CLUSTERED,1,0,1,3,POINT_ID,0
dbo,HandPenetrometer,IX_HandPenetrometer,CLUSTERED,1,0,1,4,DEPTH,0
dbo,HandPenetrometer,PK_HandPenetrometer,NONCLUSTERED,1,1,0,1,GEO_ID,0
dbo,LOCATION,IX_LOCATION,NONCLUSTERED,1,0,1,1,CLNT_ID,0
dbo,LOCATION,IX_LOCATION,NONCLUSTERED,1,0,1,2,VALUE,0
dbo,LOCATION,PK_LOCATION,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_Cap,IX_LUT_Cap,NONCLUSTERED,1,0,1,1,VALUE,0
dbo,LUT_Cap,PK_LUT_Cap,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_CATEGORY,IX_LUT_CATEGORY,CLUSTERED,1,0,1,1,VALUE,0
dbo,LUT_CATEGORY,PK_LUT_CATEGORY,NONCLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_ConsistencyDensityType,IX_LUT_ConsistencyDensityType,NONCLUSTERED,1,0,1,1,TypeID,0
dbo,LUT_ConsistencyDensityType,PK_LUT_ConsistencyDensityType,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_CoreDrivability,IX_LUT_CoreDrivability,NONCLUSTERED,1,0,1,1,VALUE,0
dbo,LUT_CoreDrivability,PK_LUT_CoreDrivability,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_CptConeType,IX_LUT_CptConeType,NONCLUSTERED,1,0,1,1,VALUE,0
dbo,LUT_CptConeType,PK_LUT_CptConeType,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_DensityCondition,IX_LUT_DensityCondition,NONCLUSTERED,1,0,1,1,VALUE,0
dbo,LUT_DensityCondition,PK_LUT_DensityCondition,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_DensitySampleType,IX_LUT_DensitySampleType,NONCLUSTERED,1,0,1,1,VALUE,0
dbo,LUT_DensitySampleType,PK_LUT_DensitySampleType,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_DensityType,IX_LUT_DensityType,NONCLUSTERED,1,0,1,1,VALUE,0
dbo,LUT_DensityType,PK_LUT_DensityType,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_DynamicProbeType,IX_LUT_DynamicProbeType,NONCLUSTERED,1,0,1,1,VALUE,0
dbo,LUT_DynamicProbeType,PK_LUT_DynamicProbeType,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_Equipment,IX_LUT_Equipment,CLUSTERED,1,0,1,1,CLNT_ID,0
dbo,LUT_Equipment,IX_LUT_Equipment,CLUSTERED,1,0,1,2,CAT_ID,0
dbo,LUT_Equipment,IX_LUT_Equipment,CLUSTERED,1,0,1,3,VALUE,0
dbo,LUT_Equipment,PK_LUT_Equipment,NONCLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_ExtensometerItem,IX_LUT_ExtensometerItem,NONCLUSTERED,1,0,1,1,VALUE,0
dbo,LUT_ExtensometerItem,PK_LUT_ExtensometerItem,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_ExtensometerType,IX_LUT_ExtensometerType,NONCLUSTERED,1,0,1,1,VALUE,0
dbo,LUT_ExtensometerType,PK_LUT_ExtensometerType,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_FileDocumentType,IX_LUT_FileDocumentType,NONCLUSTERED,1,0,1,1,VALUE,0
dbo,LUT_FileDocumentType,PK_LUT_FileDocumentType,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_FileType,IX_LUT_FileType,NONCLUSTERED,1,0,1,1,VALUE,0
dbo,LUT_FileType,PK_LUT_FileType,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_GradingType,IX_LUT_GradingType,NONCLUSTERED,1,0,1,1,VALUE,0
dbo,LUT_GradingType,PK_LUT_GradingType,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_HoleStatus,IX_LUT_HoleStatus,NONCLUSTERED,1,0,1,1,VALUE,0
dbo,LUT_HoleStatus,PK_LUT_HoleStatus,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_HoleType,IX_LUT_HoleType,NONCLUSTERED,1,0,1,1,VALUE,0
dbo,LUT_HoleType,PK_LUT_HoleType,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_InstallationType,IX_LUT_InstallationType,NONCLUSTERED,1,0,1,1,Value,0
dbo,LUT_InstallationType,PK_LUT_InstallationType,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_LocationMethodType,IX_LUT_LocationMethodType,NONCLUSTERED,1,0,1,1,VALUE,0
dbo,LUT_LocationMethodType,PK_LUT_LocationMethodType,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_MoistureType,IX_LUT_MoistureType,NONCLUSTERED,1,0,1,1,TypeID,0
dbo,LUT_MoistureType,PK_LUT_MoistureType,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_MonitoringType,IX_LUT_MonitoringType,NONCLUSTERED,1,0,1,1,Value,0
dbo,LUT_MonitoringType,PK_LUT_MonitoringType,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_NationalGrids,IX_LUT_NationalGrids,NONCLUSTERED,1,0,1,1,VALUE,0
dbo,LUT_NationalGrids,PK_LUT_NationalGrids,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_OriginalGrid,IX_LUT_OriginalGrid,NONCLUSTERED,1,0,1,1,VALUE,0
dbo,LUT_OriginalGrid,PK_LUT_OriginalGrid,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_PeizometerType,IX_LUT_PeizometerType,NONCLUSTERED,1,0,1,1,Value,0
dbo,LUT_PeizometerType,PK_LUT_PeizometerType,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_PiezometerItem,IX_LUT_PiezometerItem,NONCLUSTERED,1,0,1,1,VALUE,0
dbo,LUT_PiezometerItem,PK_LUT_PiezometerItem,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_PiezometerPipeType,IX_LUT_PiezometerPipeType,NONCLUSTERED,1,0,1,1,VALUE,0
dbo,LUT_PiezometerPipeType,PK_LUT_PiezometerPipeType,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_ProfilingType,IX_LUT_ProfilingType,NONCLUSTERED,1,0,1,1,Value,0
dbo,LUT_ProfilingType,PK_LUT_ProfilingType,CLUSTERED,1,1,0,1,GEO_ID,0
dbo,LUT_ReliabilityType,IX_LUT_ReliabilityType,NONCLUSTERED,1,0,1,1,Value,0
dbo,LUT_ReliabilityType,PK_LUT_ReliabilityType,CLUSTERED,1,1,0,1,GEO_ID,0
